Symbol,Price,Type,Time
DOLF20,4072.0,BID,10:16:01.234271
DOLF20,4075.0,BID,10:16:02.126671
DOLF20,4072.0,BID,10:16:02.126982
DOLF20,4073.0,BID,10:16:02.149203
DOLF20,4072.0,BID,10:16:02.336155
DOLF20,4093.0,BID,10:16:02.338598
DOLF20,4072.0,BID,10:16:02.338876
DOLF20,4073.0,BID,10:16:02.339801
DOLF20,4072.0,BID,10:16:02.340135
DOLF20,4073.0,BID,10:16:02.340741
DOLF20,4072.0,BID,10:16:02.341019
DOLF20,4073.0,BID,10:16:02.341645
DOLF20,4072.0,BID,10:16:02.341921
DOLF20,4073.0,BID,10:16:06.929947
DOLF20,4072.0,BID,10:16:06.930434
DOLF20,4073.0,BID,10:16:09.594103
DOLF20,4074.0,ASK,10:16:09.594672
DOLF20,4072.0,BID,10:16:09.594751
DOLF20,4073.0,ASK,10:16:10.677791
DOLF20,4073.0,BID,10:16:11.4549
DOLF20,4072.0,BID,10:16:11.4819
DOLF20,4073.0,BID,10:16:11.11808
DOLF20,4074.0,ASK,10:16:11.241355
DOLF20,4072.0,BID,10:16:11.241433
DOLF20,4073.0,BID,10:16:12.271027
DOLF20,4073.0,ASK,10:16:12.439339
DOLF20,4074.0,ASK,10:16:12.439888
DOLF20,4073.0,ASK,10:16:13.400623
DOLF20,4074.0,ASK,10:16:13.401082
DOLF20,4073.0,ASK,10:16:13.405830
DOLF20,4074.0,ASK,10:16:13.512025
DOLF20,4072.0,BID,10:16:13.512062
DOLF20,4073.0,ASK,10:16:13.522495
DOLF20,4073.0,BID,10:16:22.366051
DOLF20,4072.0,BID,10:16:22.366628
DOLF20,4073.0,BID,10:16:22.369877
DOLF20,4072.0,BID,10:16:22.481218
DOLF20,4073.0,BID,10:16:22.485827
DOLF20,4072.0,BID,10:16:22.486093
DOLF20,4073.0,BID,10:16:22.487453
DOLF20,4074.0,ASK,10:16:22.487890
DOLF20,4072.0,BID,10:16:22.487949
DOLF20,4073.0,BID,10:16:22.880748
DOLF20,4073.0,ASK,10:16:22.896785
DOLF20,4074.0,ASK,10:16:22.897190
DOLF20,4073.0,ASK,10:16:23.756812
DOLF20,4074.0,ASK,10:16:23.757250
DOLF20,4072.0,BID,10:16:23.757309
DOLF20,4073.0,ASK,10:16:24.234818
DOLF20,4073.0,ASK,10:16:27.675714
DOLF20,4073.0,BID,10:16:27.676707
DOLF20,4074.0,ASK,10:16:27.677114
DOLF20,4072.0,BID,10:16:27.677175
DOLF20,4073.0,BID,10:16:28.459788
DOLF20,4073.0,ASK,10:16:29.260743
DOLF20,4074.0,ASK,10:16:29.261117
DOLF20,4073.0,ASK,10:16:29.262567
DOLF20,4074.0,ASK,10:16:29.262989
DOLF20,4073.0,ASK,10:16:29.274825
DOLF20,4074.0,ASK,10:16:29.378022
DOLF20,4072.0,BID,10:16:29.378061
DOLF20,4073.0,ASK,10:16:29.383548
DOLF20,4072.0,ASK,10:16:31.4761
DOLF20,4073.0,ASK,10:16:31.5217
DOLF20,4073.0,BID,10:16:39.48815
DOLF20,4072.0,BID,10:16:39.49285
DOLF20,4073.0,BID,10:16:40.446819
DOLF20,4072.0,BID,10:16:40.447091
DOLF20,4078.0,BID,10:16:47.32069
DOLF20,4072.0,BID,10:16:47.32438
DOLF20,4072.0,ASK,10:16:55.383636
DOLF20,4073.0,ASK,10:16:55.384171
DOLF20,4072.0,ASK,10:16:57.187115
DOLF20,4073.0,ASK,10:16:57.188416
DOLF20,4072.0,ASK,10:16:57.190792
DOLF20,4073.0,ASK,10:16:57.191451
DOLF20,4072.0,ASK,10:16:57.191860
DOLF20,4073.0,ASK,10:16:57.192525
DOLF20,4072.0,ASK,10:16:57.192819
DOLF20,4073.0,ASK,10:16:57.193263
DOLF20,4072.0,ASK,10:16:57.192627
DOLF20,4073.0,ASK,10:16:57.193061
DOLF20,4072.0,ASK,10:16:57.315495
DOLF20,4073.0,ASK,10:16:57.315771
DOLF20,4072.0,ASK,10:16:57.777864
DOLF20,4073.0,ASK,10:16:57.778146
DOLF20,4072.0,ASK,10:16:57.779930
DOLF20,4073.0,ASK,10:16:57.780333
DOLF20,4072.0,ASK,10:16:57.781752
DOLF20,4073.0,ASK,10:16:57.782043
DOLF20,4057.0,ASK,10:16:58.871493
DOLF20,4073.0,ASK,10:16:58.871772
DOLF20,4072.0,ASK,10:16:58.997822
DOLF20,4073.0,ASK,10:16:58.998098
DOLF20,4072.0,ASK,10:17:00.776816
DOLF20,4073.0,ASK,10:17:00.777666
DOLF20,4072.0,ASK,10:17:00.966465
DOLF20,4073.0,ASK,10:17:00.966829
DOLF20,4072.0,ASK,10:17:01.192220
DOLF20,4073.0,ASK,10:17:01.192371
DOLF20,4072.0,ASK,10:17:01.351990
DOLF20,4073.0,ASK,10:17:01.352143
DOLF20,4072.0,ASK,10:17:01.352743
DOLF20,4073.0,ASK,10:17:01.353019
DOLF20,4072.0,ASK,10:17:01.355756
DOLF20,4073.0,ASK,10:17:01.356032
DOLF20,4072.0,ASK,10:17:05.777034
DOLF20,4073.0,ASK,10:17:05.777320
DOLF20,4072.0,ASK,10:17:05.778137
DOLF20,4073.0,ASK,10:17:05.778414
DOLF20,4072.0,ASK,10:17:05.779565
DOLF20,4073.0,ASK,10:17:05.779716
DOLF20,4072.0,ASK,10:17:05.784349
DOLF20,4073.0,ASK,10:17:05.784626
DOLF20,4072.0,ASK,10:17:12.785051
DOLF20,4073.0,ASK,10:17:12.785376
DOLF20,4073.0,BID,10:17:18.998138
DOLF20,4072.0,BID,10:17:18.998545
DOLF20,4073.0,BID,10:17:19.841
DOLF20,4072.0,BID,10:17:19.1321
DOLF20,4073.0,BID,10:17:19.1810
DOLF20,4072.0,BID,10:17:19.2288
DOLF20,4073.0,BID,10:17:19.2556
DOLF20,4072.0,BID,10:17:19.3108
DOLF20,4073.0,BID,10:17:19.4521
DOLF20,4072.0,BID,10:17:19.4932
DOLF20,4073.0,BID,10:17:19.5513
DOLF20,4072.0,BID,10:17:19.5811
DOLF20,4073.0,BID,10:17:19.8595
DOLF20,4072.0,BID,10:17:19.8960
DOLF20,4073.0,BID,10:17:19.393516
DOLF20,4072.0,BID,10:17:19.393798
DOLF20,4073.0,BID,10:17:19.394769
DOLF20,4072.0,BID,10:17:19.504133
DOLF20,4073.0,BID,10:17:19.775975
DOLF20,4072.0,BID,10:17:19.776145
DOLF20,4073.0,BID,10:17:19.778945
DOLF20,4072.0,BID,10:17:19.779115
DOLF20,4073.0,BID,10:17:19.779731
DOLF20,4072.0,BID,10:17:19.780006
DOLF20,4073.0,BID,10:17:19.781782
DOLF20,4072.0,BID,10:17:19.782057
DOLF20,4073.0,BID,10:17:19.782673
DOLF20,4072.0,BID,10:17:19.782957
DOLF20,4073.0,BID,10:17:19.783596
DOLF20,4072.0,BID,10:17:19.783875
DOLF20,4073.0,BID,10:17:19.787123
DOLF20,4072.0,BID,10:17:19.787408
DOLF20,4073.0,BID,10:17:19.788877
DOLF20,4074.0,ASK,10:17:19.789028
DOLF20,4073.0,ASK,10:17:21.427497
DOLF20,4072.0,BID,10:17:21.427804
DOLF20,4073.0,BID,10:17:21.547556
DOLF20,4072.0,BID,10:17:21.547836
DOLF20,4073.0,BID,10:17:21.548461
DOLF20,4074.0,ASK,10:17:21.548740
DOLF20,4072.0,BID,10:17:21.548779
DOLF20,4073.0,ASK,10:17:21.549380
DOLF20,4073.0,BID,10:17:21.850471
DOLF20,4072.0,BID,10:17:21.850750
DOLF20,4073.0,BID,10:17:22.249556
DOLF20,4074.0,ASK,10:17:22.249715
DOLF20,4073.0,ASK,10:17:22.743752
DOLF20,4073.0,BID,10:17:22.750588
DOLF20,4074.0,ASK,10:17:22.750851
DOLF20,4073.0,ASK,10:17:22.755690
DOLF20,4074.0,ASK,10:17:22.755844
DOLF20,4073.0,ASK,10:17:29.196129
DOLF20,4074.0,ASK,10:17:29.196453
DOLF20,4073.0,ASK,10:17:33.812039
DOLF20,4074.0,ASK,10:17:33.812363
DOLF20,4073.0,ASK,10:17:35.789462
DOLF20,4074.0,ASK,10:17:35.789911
DOLF20,4073.0,ASK,10:17:35.792424
DOLF20,4074.0,ASK,10:17:35.792571
DOLF20,4073.0,ASK,10:17:35.793169
DOLF20,4074.0,ASK,10:17:35.793603
DOLF20,4073.0,ASK,10:17:35.794690
DOLF20,4074.0,ASK,10:17:35.795282
DOLF20,4073.0,ASK,10:17:35.796147
DOLF20,4074.0,ASK,10:17:37.325286
DOLF20,4073.0,ASK,10:17:37.370448
DOLF20,4074.0,ASK,10:17:37.370732
DOLF20,4073.0,ASK,10:17:37.372927
DOLF20,4074.0,ASK,10:17:37.373075
DOLF20,4073.0,ASK,10:17:39.720628
DOLF20,4074.0,ASK,10:17:39.720860
DOLF20,4073.0,ASK,10:17:39.722625
DOLF20,4074.0,ASK,10:17:39.723009
DOLF20,4073.0,ASK,10:17:39.723674
DOLF20,4074.0,ASK,10:17:39.724041
DOLF20,4073.0,ASK,10:17:39.724881
DOLF20,4074.0,ASK,10:17:39.725332
DOLF20,4073.0,ASK,10:17:40.548800
DOLF20,4074.0,ASK,10:17:40.549904
DOLF20,4073.0,ASK,10:17:40.657873
DOLF20,4074.0,ASK,10:17:40.658041
DOLF20,4074.0,BID,10:17:45.845132
DOLF20,4073.0,BID,10:17:45.846884
DOLF20,4089.0,BID,10:17:46.387891
DOLF20,4073.0,BID,10:17:46.388193
DOLF20,4073.0,ASK,10:17:52.649014
DOLF20,4072.0,BID,10:17:52.653306
DOLF20,4079.0,BID,10:17:56.383040
DOLF20,4074.0,ASK,10:17:56.383673
DOLF20,4072.0,BID,10:17:56.384773
DOLF20,4073.0,BID,10:17:56.383831
DOLF20,4073.0,ASK,10:17:57.179864
DOLF20,4074.0,ASK,10:17:57.180043
DOLF20,4073.0,ASK,10:17:58.404040
DOLF20,4072.0,BID,10:17:58.517298
DOLF20,4073.0,BID,10:18:00.357302
DOLF20,4072.0,BID,10:18:00.357676
DOLF20,4073.0,BID,10:18:01.154518
DOLF20,4072.0,BID,10:18:01.154946
DOLF20,4073.0,BID,10:18:01.155950
DOLF20,4072.0,BID,10:18:01.156258
DOLF20,4073.0,BID,10:18:04.581107
DOLF20,4072.0,BID,10:18:04.581490
DOLF20,4073.0,BID,10:18:08.89039
DOLF20,4072.0,BID,10:18:08.89687
DOLF20,4074.0,BID,10:18:13.483066
DOLF20,4072.0,BID,10:18:13.483493
DOLF20,4072.0,ASK,10:18:15.118793
DOLF20,4073.0,ASK,10:18:15.120044
DOLF20,4072.0,ASK,10:18:15.120787
DOLF20,4073.0,ASK,10:18:15.121425
DOLF20,4072.0,ASK,10:18:15.121788
DOLF20,4073.0,ASK,10:18:15.122225
DOLF20,4072.0,ASK,10:18:15.121801
DOLF20,4073.0,ASK,10:18:15.122245
DOLF20,4072.0,ASK,10:18:15.127751
DOLF20,4073.0,ASK,10:18:15.127993
DOLF20,4072.0,ASK,10:18:15.229769
DOLF20,4073.0,ASK,10:18:15.230003
DOLF20,4072.0,ASK,10:18:15.607635
DOLF20,4073.0,ASK,10:18:15.607790
DOLF20,4072.0,ASK,10:18:15.776830
DOLF20,4073.0,ASK,10:18:15.777230
DOLF20,4072.0,ASK,10:18:16.138041
DOLF20,4071.0,BID,10:18:16.138203
DOLF20,4072.0,ASK,10:18:16.976509
DOLF20,4072.0,BID,10:18:16.981989
DOLF20,4073.0,ASK,10:18:16.982143
DOLF20,4072.0,ASK,10:18:16.983247
DOLF20,4073.0,BID,10:18:21.84033
DOLF20,4073.0,ASK,10:18:21.85272
DOLF20,4071.0,BID,10:18:21.86758
DOLF20,4072.0,BID,10:18:21.87882
DOLF20,4072.0,ASK,10:18:21.99998
DOLF20,4073.0,ASK,10:18:21.101064
DOLF20,4072.0,ASK,10:18:21.219628
DOLF20,4073.0,ASK,10:18:21.504184
DOLF20,4072.0,ASK,10:18:21.604769
DOLF20,4073.0,ASK,10:18:21.605195
DOLF20,4072.0,ASK,10:18:23.428485
DOLF20,4073.0,ASK,10:18:23.428767
DOLF20,4072.0,ASK,10:18:23.429970
DOLF20,4073.0,ASK,10:18:23.430246
DOLF20,4072.0,ASK,10:18:23.956113
DOLF20,4073.0,ASK,10:18:23.956389
DOLF20,4072.0,ASK,10:18:24.292917
DOLF20,4073.0,ASK,10:18:24.293193
DOLF20,4073.0,BID,10:18:24.708527
DOLF20,4072.0,BID,10:18:24.710594
DOLF20,4073.0,BID,10:18:25.373062
DOLF20,4072.0,BID,10:18:25.492267
DOLF20,4073.0,BID,10:18:25.819119
DOLF20,4072.0,BID,10:18:25.819396
DOLF20,4073.0,BID,10:18:25.820208
DOLF20,4072.0,BID,10:18:25.820595
DOLF20,4073.0,BID,10:18:25.821306
DOLF20,4072.0,BID,10:18:25.821582
DOLF20,4073.0,BID,10:18:26.357208
DOLF20,4072.0,BID,10:18:26.357374
DOLF20,4073.0,BID,10:18:26.358312
DOLF20,4072.0,BID,10:18:26.358480
DOLF20,4073.0,BID,10:18:26.360594
DOLF20,4072.0,BID,10:18:26.360760
DOLF20,4073.0,BID,10:18:26.362501
DOLF20,4072.0,BID,10:18:26.935277
DOLF20,4073.0,BID,10:18:26.936210
DOLF20,4074.0,ASK,10:18:27.126053
DOLF20,4073.0,BID,10:18:27.244633
DOLF20,4073.0,BID,10:18:27.245477
DOLF20,4073.0,ASK,10:18:27.246074
DOLF20,4074.0,ASK,10:18:27.246347
DOLF20,4072.0,BID,10:18:27.246385
DOLF20,4073.0,BID,10:18:27.247596
DOLF20,4073.0,ASK,10:18:27.249456
DOLF20,4074.0,ASK,10:18:27.249752
DOLF20,4072.0,BID,10:18:27.249798
DOLF20,4073.0,ASK,10:18:27.962238
DOLF20,4073.0,BID,10:18:27.965520
DOLF20,4074.0,ASK,10:18:27.965684
DOLF20,4073.0,ASK,10:18:27.967501
DOLF20,4074.0,ASK,10:18:27.967795
DOLF20,4072.0,BID,10:18:27.967840
DOLF20,4073.0,ASK,10:18:27.968495
DOLF20,4073.0,BID,10:18:27.969517
DOLF20,4074.0,ASK,10:18:27.969809
DOLF20,4072.0,BID,10:18:27.969854
DOLF20,4073.0,BID,10:18:28.116725
DOLF20,4073.0,ASK,10:18:28.228196
DOLF20,4072.0,ASK,10:18:28.656504
DOLF20,4073.0,ASK,10:18:28.656799
DOLF20,4073.0,BID,10:18:30.400516
DOLF20,4074.0,ASK,10:18:30.402680
DOLF20,4073.0,ASK,10:18:30.496496
DOLF20,4072.0,BID,10:18:30.496680
DOLF20,4073.0,BID,10:18:30.795205
DOLF20,4072.0,BID,10:18:30.795390
DOLF20,4073.0,BID,10:18:31.700514
DOLF20,4072.0,BID,10:18:31.700701
DOLF20,4073.0,BID,10:18:31.820516
DOLF20,4072.0,BID,10:18:31.820702
DOLF20,4072.0,ASK,10:18:32.309182
DOLF20,4073.0,ASK,10:18:32.309483
DOLF20,4073.0,BID,10:18:32.807564
DOLF20,4072.0,BID,10:18:32.807863
DOLF20,4073.0,BID,10:18:33.16414
DOLF20,4072.0,BID,10:18:33.16708
DOLF20,4073.0,BID,10:18:33.17660
DOLF20,4072.0,BID,10:18:33.17956
DOLF20,4073.0,BID,10:18:33.20186
DOLF20,4072.0,BID,10:18:33.20374
DOLF20,4073.0,BID,10:18:33.22385
DOLF20,4072.0,BID,10:18:33.22572
DOLF20,4073.0,BID,10:18:33.650366
DOLF20,4072.0,BID,10:18:33.650552
DOLF20,4073.0,BID,10:18:33.651787
DOLF20,4072.0,BID,10:18:33.651975
DOLF20,4073.0,BID,10:18:33.652611
DOLF20,4072.0,BID,10:18:33.652904
DOLF20,4073.0,BID,10:18:33.653541
DOLF20,4072.0,BID,10:18:33.653727
DOLF20,4073.0,BID,10:18:33.656353
DOLF20,4072.0,BID,10:18:33.656539
DOLF20,4073.0,BID,10:18:34.358075
DOLF20,4072.0,BID,10:18:34.358262
DOLF20,4073.0,BID,10:18:34.358900
DOLF20,4074.0,ASK,10:18:34.359193
DOLF20,4072.0,BID,10:18:34.359238
DOLF20,4073.0,BID,10:18:34.361347
DOLF20,4073.0,ASK,10:18:35.907500
DOLF20,4074.0,ASK,10:18:35.908586
DOLF20,4073.0,ASK,10:18:36.133041
DOLF20,4074.0,ASK,10:18:36.323100
DOLF20,4072.0,BID,10:18:36.323145
DOLF20,4073.0,ASK,10:18:36.457508
DOLF20,4073.0,BID,10:18:37.609017
DOLF20,4072.0,BID,10:18:37.609297
DOLF20,4073.0,BID,10:18:37.609922
DOLF20,4072.0,BID,10:18:37.610198
DOLF20,4073.0,BID,10:18:38.782104
DOLF20,4072.0,BID,10:18:38.782381
DOLF20,4073.0,BID,10:18:38.783814
DOLF20,4072.0,BID,10:18:38.784307
DOLF20,4073.0,BID,10:18:38.784968
DOLF20,4072.0,BID,10:18:38.785245
DOLF20,4073.0,BID,10:18:38.790066
DOLF20,4072.0,BID,10:18:39.706261
DOLF20,4073.0,BID,10:18:39.710853
DOLF20,4072.0,BID,10:18:39.885064
DOLF20,4073.0,BID,10:18:39.885686
DOLF20,4074.0,ASK,10:18:39.886071
DOLF20,4072.0,BID,10:18:39.886108
DOLF20,4073.0,BID,10:18:39.887834
DOLF20,4073.0,BID,10:18:39.889316
DOLF20,4073.0,ASK,10:18:40.780498
DOLF20,4074.0,ASK,10:18:40.780777
DOLF20,4074.0,BID,10:18:41.785918
DOLF20,4073.0,BID,10:18:41.788843
DOLF20,4074.0,BID,10:18:41.796881
DOLF20,4073.0,BID,10:18:41.797053
DOLF20,4074.0,BID,10:18:41.812318
DOLF20,4073.0,BID,10:18:41.812492
DOLF20,4074.0,BID,10:18:46.416850
DOLF20,4073.0,BID,10:18:46.417128
DOLF20,4074.0,BID,10:18:46.557309
DOLF20,4073.0,BID,10:18:46.557749
DOLF20,4074.0,BID,10:18:47.55840
DOLF20,4075.0,ASK,10:18:47.56065
DOLF20,4089.0,BID,10:18:48.616522
DOLF20,4074.0,BID,10:18:48.616808
DOLF20,4074.0,ASK,10:18:49.45494
DOLF20,4075.0,ASK,10:18:49.46739
DOLF20,4074.0,ASK,10:18:49.242474
DOLF20,4075.0,ASK,10:18:49.242750
DOLF20,4074.0,ASK,10:18:49.606314
DOLF20,4075.0,ASK,10:18:49.606593
DOLF20,4074.0,ASK,10:18:49.609365
DOLF20,4075.0,ASK,10:18:49.609783
DOLF20,4074.0,ASK,10:18:50.74205
DOLF20,4075.0,ASK,10:18:50.74481
DOLF20,4074.0,ASK,10:18:50.331487
DOLF20,4075.0,ASK,10:18:50.331766
DOLF20,4074.0,ASK,10:18:50.704320
DOLF20,4075.0,ASK,10:18:50.704597
DOLF20,4079.0,BID,10:18:50.763536
DOLF20,4074.0,BID,10:18:50.763921
DOLF20,4074.0,ASK,10:18:51.505957
DOLF20,4075.0,ASK,10:18:51.650140
DOLF20,4074.0,ASK,10:18:51.752227
DOLF20,4075.0,ASK,10:18:51.752503
DOLF20,4074.0,ASK,10:18:51.753861
DOLF20,4075.0,ASK,10:18:51.754273
DOLF20,4074.0,ASK,10:18:51.754869
DOLF20,4075.0,ASK,10:18:51.755145
DOLF20,4074.0,ASK,10:18:52.223515
DOLF20,4075.0,ASK,10:18:52.223655
DOLF20,4074.0,ASK,10:18:52.323711
DOLF20,4075.0,ASK,10:18:52.323986
DOLF20,4074.0,ASK,10:18:52.850173
DOLF20,4075.0,ASK,10:18:52.850315
DOLF20,4074.0,ASK,10:18:52.949675
DOLF20,4075.0,ASK,10:18:52.949951
DOLF20,4074.0,ASK,10:18:52.950874
DOLF20,4075.0,ASK,10:18:52.951175
DOLF20,4074.0,ASK,10:18:52.951775
DOLF20,4075.0,ASK,10:18:52.951915
DOLF20,4074.0,ASK,10:18:54.683608
DOLF20,4075.0,ASK,10:18:54.683760
DOLF20,4074.0,ASK,10:18:54.684581
DOLF20,4075.0,ASK,10:18:54.684861
DOLF20,4074.0,ASK,10:18:54.685482
DOLF20,4075.0,ASK,10:18:54.685626
DOLF20,4074.0,ASK,10:18:54.687532
DOLF20,4075.0,ASK,10:18:54.687673
DOLF20,4074.0,ASK,10:18:54.689619
DOLF20,4075.0,ASK,10:18:54.689900
DOLF20,4074.0,ASK,10:18:54.690493
DOLF20,4075.0,ASK,10:18:54.690635
DOLF20,4074.0,ASK,10:18:58.931404
DOLF20,4075.0,ASK,10:18:58.932800
DOLF20,4074.0,ASK,10:18:58.933803
DOLF20,4075.0,ASK,10:18:58.934247
DOLF20,4074.0,ASK,10:18:58.935785
DOLF20,4075.0,ASK,10:18:58.936013
DOLF20,4074.0,ASK,10:18:58.936772
DOLF20,4075.0,ASK,10:18:58.936997
DOLF20,4074.0,ASK,10:18:58.947798
DOLF20,4075.0,ASK,10:18:58.948042
DOLF20,4074.0,ASK,10:18:58.948730
DOLF20,4075.0,ASK,10:18:58.949005
DOLF20,4073.0,BID,10:18:58.949042
DOLF20,4074.0,ASK,10:18:59.103401
DOLF20,4054.0,ASK,10:19:00.762737
DOLF20,4074.0,ASK,10:19:00.763247
DOLF20,4074.0,BID,10:19:02.424827
DOLF20,4073.0,BID,10:19:02.425298
DOLF20,4074.0,BID,10:19:02.985363
DOLF20,4073.0,BID,10:19:02.985646
DOLF20,4074.0,BID,10:19:06.360031
DOLF20,4073.0,BID,10:19:06.360381
DOLF20,4089.0,BID,10:19:07.490047
DOLF20,4073.0,BID,10:19:07.490410
DOLF20,4073.0,ASK,10:19:20.779036
DOLF20,4074.0,ASK,10:19:20.779559
DOLF20,4074.0,BID,10:19:21.145545
DOLF20,4073.0,BID,10:19:21.147270
DOLF20,4074.0,BID,10:19:24.848265
DOLF20,4073.0,BID,10:19:24.848469
DOLF20,4074.0,BID,10:19:24.850633
DOLF20,4073.0,BID,10:19:24.851037
DOLF20,4074.0,BID,10:19:24.854316
DOLF20,4073.0,BID,10:19:24.854621
DOLF20,4074.0,BID,10:19:26.326518
DOLF20,4073.0,BID,10:19:26.326819
DOLF20,4074.0,BID,10:19:26.360520
DOLF20,4073.0,BID,10:19:26.360718
DOLF20,4074.0,BID,10:19:27.928023
DOLF20,4073.0,BID,10:19:27.928386
DOLF20,4074.0,BID,10:19:28.28742
DOLF20,4073.0,BID,10:19:28.29506
DOLF20,4074.0,BID,10:19:28.32664
DOLF20,4073.0,BID,10:19:28.32943
DOLF20,4074.0,BID,10:19:28.33563
DOLF20,4073.0,BID,10:19:28.33840
DOLF20,4074.0,BID,10:19:28.921518
DOLF20,4073.0,BID,10:19:28.921795
DOLF20,4073.0,ASK,10:20:03.908811
DOLF20,4074.0,ASK,10:20:03.909553
DOLF20,4073.0,ASK,10:20:04.62618
DOLF20,4074.0,ASK,10:20:04.63057
DOLF20,4073.0,ASK,10:20:04.361420
DOLF20,4074.0,ASK,10:20:04.361858
DOLF20,4073.0,ASK,10:20:04.776893
DOLF20,4074.0,ASK,10:20:04.777326
DOLF20,4073.0,ASK,10:20:04.779267
DOLF20,4074.0,ASK,10:20:04.779570
DOLF20,4079.0,BID,10:20:05.446924
DOLF20,4073.0,BID,10:20:05.606002
DOLF20,4074.0,BID,10:20:26.103114
DOLF20,4073.0,BID,10:20:26.105577
DOLF20,4074.0,BID,10:20:26.109518
DOLF20,4073.0,BID,10:20:26.109803
DOLF20,4074.0,BID,10:20:26.781667
DOLF20,4073.0,BID,10:20:26.781948
DOLF20,4074.0,BID,10:20:26.784161
DOLF20,4073.0,BID,10:20:26.784439
DOLF20,4074.0,BID,10:20:26.785056
DOLF20,4073.0,BID,10:20:26.785227
DOLF20,4074.0,BID,10:20:26.786739
DOLF20,4073.0,BID,10:20:26.786912
DOLF20,4074.0,BID,10:20:26.788088
DOLF20,4073.0,BID,10:20:26.788260
DOLF20,4074.0,BID,10:20:26.794383
DOLF20,4073.0,BID,10:20:26.794661
DOLF20,4073.0,ASK,10:20:28.776786
DOLF20,4074.0,ASK,10:20:28.778306
DOLF20,4074.0,BID,10:20:29.197538
DOLF20,4073.0,BID,10:20:29.197816
DOLF20,4074.0,BID,10:20:34.609830
DOLF20,4073.0,BID,10:20:34.611560
DOLF20,4074.0,BID,10:20:34.777698
DOLF20,4073.0,BID,10:20:34.777978
DOLF20,4074.0,BID,10:20:35.238223
DOLF20,4073.0,BID,10:20:35.238502
DOLF20,4074.0,BID,10:20:35.238528
DOLF20,4073.0,BID,10:20:35.238805
DOLF20,4074.0,BID,10:20:35.238522
DOLF20,4073.0,BID,10:20:35.238694
DOLF20,4067.0,ASK,10:20:35.476521
DOLF20,4072.0,BID,10:20:35.480945
DOLF20,4074.0,ASK,10:20:35.481363
DOLF20,4073.0,ASK,10:20:36.806217
DOLF20,4073.0,BID,10:20:38.402516
DOLF20,4074.0,ASK,10:20:38.402664
DOLF20,4073.0,ASK,10:20:39.142134
DOLF20,4074.0,ASK,10:20:39.142416
DOLF20,4073.0,ASK,10:20:39.144805
DOLF20,4074.0,ASK,10:20:39.145219
DOLF20,4073.0,ASK,10:20:39.353754
DOLF20,4074.0,ASK,10:20:39.354168
DOLF20,4073.0,ASK,10:20:39.353793
DOLF20,4074.0,ASK,10:20:39.354241
DOLF20,4073.0,ASK,10:20:39.359738
DOLF20,4074.0,ASK,10:20:39.359959
DOLF20,4073.0,ASK,10:20:39.359722
DOLF20,4074.0,ASK,10:20:39.360105
DOLF20,4073.0,ASK,10:20:39.370737
DOLF20,4072.0,BID,10:20:39.370998
DOLF20,4073.0,BID,10:20:39.777035
DOLF20,4072.0,BID,10:20:39.777320
DOLF20,4073.0,BID,10:20:39.785992
DOLF20,4072.0,BID,10:20:39.786404
DOLF20,4073.0,BID,10:20:40.825288
DOLF20,4072.0,BID,10:20:40.825569
DOLF20,4072.0,ASK,10:20:43.171400
DOLF20,4073.0,ASK,10:20:43.171566
DOLF20,4072.0,ASK,10:20:43.172912
DOLF20,4073.0,ASK,10:20:43.173065
DOLF20,4072.0,ASK,10:20:43.177078
DOLF20,4073.0,ASK,10:20:43.177358
DOLF20,4072.0,ASK,10:20:43.179958
DOLF20,4073.0,ASK,10:20:43.180365
DOLF20,4072.0,ASK,10:20:43.181529
DOLF20,4073.0,ASK,10:20:43.181809
DOLF20,4072.0,ASK,10:20:45.622083
DOLF20,4073.0,ASK,10:20:45.622237
DOLF20,4072.0,ASK,10:20:45.622841
DOLF20,4073.0,ASK,10:20:45.623245
DOLF20,4072.0,ASK,10:20:46.134082
DOLF20,4072.0,BID,10:20:47.172002
DOLF20,4072.0,ASK,10:20:48.547566
DOLF20,4073.0,ASK,10:20:48.547847
DOLF20,4072.0,ASK,10:20:48.549517
DOLF20,4073.0,ASK,10:20:48.549798
DOLF20,4072.0,ASK,10:20:48.549508
DOLF20,4073.0,ASK,10:20:48.549786
DOLF20,4072.0,ASK,10:20:48.607506
DOLF20,4073.0,ASK,10:20:48.607784
DOLF20,4072.0,ASK,10:20:48.667500
DOLF20,4073.0,ASK,10:20:48.667777
DOLF20,4072.0,ASK,10:20:48.969802
DOLF20,4073.0,ASK,10:20:48.970090
DOLF20,4071.0,BID,10:20:48.970131
DOLF20,4072.0,ASK,10:20:49.509025
DOLF20,4072.0,BID,10:20:50.42815
DOLF20,4073.0,ASK,10:20:50.43259
DOLF20,4071.0,BID,10:20:50.43318
DOLF20,4072.0,BID,10:20:50.42819
DOLF20,4072.0,ASK,10:20:50.180727
DOLF20,4073.0,ASK,10:20:50.181007
DOLF20,4072.0,ASK,10:20:50.348514
DOLF20,4073.0,ASK,10:20:50.348668
DOLF20,4072.0,ASK,10:20:50.867668
DOLF20,4073.0,ASK,10:20:50.867952
DOLF20,4072.0,ASK,10:20:51.25497
DOLF20,4073.0,ASK,10:20:51.25775
DOLF20,4072.0,ASK,10:20:51.53093
DOLF20,4073.0,ASK,10:20:51.53378
DOLF20,4072.0,ASK,10:20:51.55423
