Symbol,Price,Type,Time
DOLF20,4068.0,ASK,09:02:06.757741
DOLF20,4068.0,ASK,09:02:06.758715
DOLF20,4066.0,BID,09:02:06.758761
DOLF20,4067.0,ASK,09:02:07.637631
DOLF20,4066.0,BID,09:02:09.548504
DOLF20,4066.0,BID,09:02:09.551073
DOLF20,4066.0,BID,09:02:12.524284
DOLF20,4066.0,BID,09:02:12.587708
DOLF20,4066.0,BID,09:02:12.703426
DOLF20,4066.0,BID,09:02:12.704771
DOLF20,4067.0,ASK,09:02:13.526661
DOLF20,4066.0,BID,09:02:14.490724
DOLF20,4066.0,BID,09:02:15.142771
DOLF20,4066.0,BID,09:02:15.145045
DOLF20,4067.0,ASK,09:02:15.888992
DOLF20,4066.0,BID,09:02:16.344717
DOLF20,4066.0,BID,09:02:16.639595
DOLF20,4067.0,ASK,09:02:17.732957
DOLF20,4065.0,BID,09:02:17.733011
DOLF20,4066.0,BID,09:02:17.762497
DOLF20,4067.0,ASK,09:02:17.765718
DOLF20,4065.0,BID,09:02:18.401241
DOLF20,4067.0,ASK,09:02:18.402038
DOLF20,4065.0,BID,09:02:18.668004
DOLF20,4066.0,ASK,09:02:18.672500
DOLF20,4065.0,BID,09:02:18.673593
DOLF20,4067.0,ASK,09:02:18.674691
DOLF20,4065.0,BID,09:02:18.674739
DOLF20,4066.0,ASK,09:02:18.985505
DOLF20,4065.0,BID,09:02:18.986219
DOLF20,4067.0,ASK,09:02:19.100378
DOLF20,4065.0,BID,09:02:19.100423
DOLF20,4066.0,ASK,09:02:19.214036
DOLF20,4065.0,BID,09:02:21.328994
DOLF20,4066.0,BID,09:02:21.495449
DOLF20,4067.0,ASK,09:02:23.309776
DOLF20,4065.0,BID,09:02:26.347187
DOLF20,4065.0,BID,09:02:27.723764
DOLF20,4065.0,BID,09:02:27.934395
DOLF20,4067.0,ASK,09:02:28.438585
DOLF20,4066.0,BID,09:02:28.438497
DOLF20,4066.0,BID,09:02:28.438497
DOLF20,4066.0,ASK,09:02:28.439490
DOLF20,4067.0,ASK,09:02:28.440683
DOLF20,4065.0,BID,09:02:28.440728
DOLF20,4066.0,ASK,09:02:28.443501
DOLF20,4067.0,ASK,09:02:28.560675
DOLF20,4065.0,BID,09:02:28.560720
DOLF20,4066.0,ASK,09:02:28.662499
DOLF20,4066.0,BID,09:02:28.678048
DOLF20,4066.0,BID,09:02:29.840973
DOLF20,4067.0,ASK,09:02:30.270902
DOLF20,4065.0,BID,09:02:30.270948
DOLF20,4066.0,BID,09:02:31.9391
DOLF20,4067.0,ASK,09:02:31.13463
DOLF20,4065.0,BID,09:02:31.13509
DOLF20,4066.0,ASK,09:02:31.660773
DOLF20,4065.0,BID,09:02:32.464869
DOLF20,4065.0,BID,09:02:32.849739
DOLF20,4066.0,ASK,09:02:32.852097
DOLF20,4067.0,ASK,09:02:32.856534
DOLF20,4065.0,BID,09:02:32.856579
DOLF20,4066.0,BID,09:02:33.945005
DOLF20,4066.0,BID,09:02:35.604615
DOLF20,4066.0,BID,09:02:37.111821
DOLF20,4066.0,BID,09:02:38.158028
DOLF20,4066.0,BID,09:02:38.161054
DOLF20,4067.0,ASK,09:02:39.566592
DOLF20,4067.0,ASK,09:02:39.816635
DOLF20,4066.0,BID,09:02:40.577584
DOLF20,4066.0,BID,09:02:40.581267
DOLF20,4067.0,ASK,09:02:43.388699
DOLF20,4066.0,ASK,09:02:44.142601
DOLF20,4065.0,BID,09:02:47.886422
DOLF20,4065.0,BID,09:02:49.772526
DOLF20,4065.0,BID,09:02:51.939771
DOLF20,4066.0,ASK,09:02:51.945795
DOLF20,4065.0,BID,09:02:51.971166
DOLF20,4065.0,BID,09:02:53.576697
DOLF20,4065.0,BID,09:02:53.697629
DOLF20,4065.0,BID,09:02:53.698685
DOLF20,4065.0,BID,09:02:54.648833
DOLF20,4065.0,BID,09:02:55.608876
DOLF20,4065.0,BID,09:02:56.203412
DOLF20,4065.0,BID,09:02:58.750801
DOLF20,4066.0,ASK,09:02:59.558001
DOLF20,4066.0,ASK,09:02:59.720722
DOLF20,4066.0,ASK,09:03:01.110652
DOLF20,4066.0,ASK,09:03:03.206009
DOLF20,4065.0,BID,09:03:05.218419
DOLF20,4065.0,BID,09:03:05.222506
DOLF20,4065.0,BID,09:03:05.224614
DOLF20,4066.0,ASK,09:03:09.933506
DOLF20,4066.0,ASK,09:03:10.405809
DOLF20,4066.0,ASK,09:03:11.352431
DOLF20,4065.0,BID,09:03:12.338013
DOLF20,4066.0,ASK,09:03:13.359001
DOLF20,4065.0,BID,09:03:15.12990
DOLF20,4065.0,BID,09:03:15.14817
DOLF20,4065.0,BID,09:03:15.738480
DOLF20,4065.0,BID,09:03:16.171916
DOLF20,4065.0,BID,09:03:16.435617
DOLF20,4066.0,ASK,09:03:18.590304
DOLF20,4066.0,ASK,09:03:21.389216
DOLF20,4066.0,ASK,09:03:22.323758
DOLF20,4066.0,ASK,09:03:22.325849
DOLF20,4066.0,ASK,09:03:22.327512
DOLF20,4066.0,ASK,09:03:25.745798
DOLF20,4065.0,BID,09:03:26.788709
DOLF20,4065.0,BID,09:03:27.519004
DOLF20,4066.0,ASK,09:03:29.177607
DOLF20,4066.0,ASK,09:03:29.179072
DOLF20,4066.0,ASK,09:03:29.180660
DOLF20,4066.0,ASK,09:03:29.182493
DOLF20,4065.0,BID,09:03:31.414118
DOLF20,4065.0,BID,09:03:32.81694
DOLF20,4065.0,BID,09:03:32.81808
DOLF20,4065.0,BID,09:03:32.81697
DOLF20,4065.0,BID,09:03:32.81601
DOLF20,4065.0,BID,09:03:32.244704
DOLF20,4065.0,BID,09:03:32.248713
DOLF20,4065.0,BID,09:03:33.168412
DOLF20,4065.0,BID,09:03:35.270483
DOLF20,4065.0,BID,09:03:35.273768
DOLF20,4065.0,BID,09:03:36.35719
DOLF20,4065.0,BID,09:03:36.37564
DOLF20,4065.0,BID,09:03:36.485584
DOLF20,4065.0,BID,09:03:36.486780
DOLF20,4065.0,BID,09:03:37.92972
DOLF20,4067.0,ASK,09:03:37.93786
DOLF20,4065.0,BID,09:03:37.93831
DOLF20,4066.0,ASK,09:03:37.97825
DOLF20,4065.0,BID,09:03:37.100805
DOLF20,4065.0,BID,09:03:38.342620
DOLF20,4067.0,ASK,09:03:38.343892
DOLF20,4065.0,BID,09:03:38.343939
DOLF20,4066.0,BID,09:03:38.344562
DOLF20,4067.0,ASK,09:03:39.528823
DOLF20,4067.0,ASK,09:03:39.529999
DOLF20,4067.0,ASK,09:03:41.123456
DOLF20,4065.0,BID,09:03:42.823668
DOLF20,4065.0,BID,09:03:43.15984
DOLF20,4065.0,BID,09:03:43.406741
DOLF20,4067.0,ASK,09:03:43.407896
DOLF20,4065.0,BID,09:03:43.407941
DOLF20,4066.0,BID,09:03:43.410025
DOLF20,4067.0,ASK,09:03:43.410895
DOLF20,4067.0,ASK,09:03:43.420225
DOLF20,4065.0,BID,09:03:43.420276
DOLF20,4066.0,ASK,09:03:43.420882
DOLF20,4065.0,BID,09:03:46.107932
DOLF20,4065.0,BID,09:03:46.108634
DOLF20,4067.0,ASK,09:03:46.109692
DOLF20,4067.0,ASK,09:03:46.111643
DOLF20,4067.0,ASK,09:03:46.857921
DOLF20,4067.0,ASK,09:03:48.862692
DOLF20,4067.0,ASK,09:03:48.981734
DOLF20,4066.0,BID,09:03:49.296180
DOLF20,4066.0,BID,09:03:49.301386
DOLF20,4066.0,BID,09:03:51.973629
DOLF20,4066.0,BID,09:03:52.144004
DOLF20,4066.0,BID,09:03:52.146607
DOLF20,4066.0,BID,09:03:52.156189
DOLF20,4066.0,BID,09:03:52.267634
DOLF20,4066.0,BID,09:03:52.686258
DOLF20,4066.0,BID,09:03:52.691841
DOLF20,4066.0,BID,09:03:52.885618
DOLF20,4066.0,BID,09:03:52.885718
DOLF20,4066.0,BID,09:03:52.885712
DOLF20,4066.0,BID,09:03:52.886721
DOLF20,4066.0,BID,09:03:52.886998
DOLF20,4066.0,BID,09:03:52.888793
DOLF20,4066.0,BID,09:03:53.24614
DOLF20,4066.0,BID,09:03:53.169811
DOLF20,4066.0,BID,09:03:53.171379
DOLF20,4066.0,BID,09:03:53.172605
DOLF20,4066.0,BID,09:03:53.173659
DOLF20,4068.0,ASK,09:03:53.912055
DOLF20,4066.0,BID,09:03:54.44022
DOLF20,4066.0,BID,09:03:54.44702
DOLF20,4066.0,BID,09:03:54.44962
DOLF20,4067.0,BID,09:03:54.46303
DOLF20,4068.0,ASK,09:03:55.764365
DOLF20,4068.0,ASK,09:03:55.766892
DOLF20,4068.0,ASK,09:03:55.771740
DOLF20,4068.0,ASK,09:03:55.773592
DOLF20,4068.0,ASK,09:03:55.774713
DOLF20,4066.0,BID,09:03:55.774760
DOLF20,4067.0,ASK,09:03:55.775361
DOLF20,4067.0,ASK,09:03:58.114347
DOLF20,4067.0,ASK,09:03:58.115413
DOLF20,4067.0,ASK,09:03:58.260031
DOLF20,4067.0,ASK,09:03:58.575312
DOLF20,4066.0,BID,09:03:58.983939
DOLF20,4066.0,BID,09:03:58.987853
DOLF20,4067.0,ASK,09:03:58.991345
DOLF20,4068.0,ASK,09:04:00.496101
DOLF20,4068.0,ASK,09:04:02.580780
DOLF20,4068.0,ASK,09:04:02.581729
DOLF20,4068.0,ASK,09:04:03.63467
DOLF20,4066.0,BID,09:04:03.63512
DOLF20,4067.0,ASK,09:04:03.174537
DOLF20,4066.0,BID,09:04:04.397340
DOLF20,4066.0,BID,09:04:04.398139
DOLF20,4066.0,BID,09:04:04.399586
DOLF20,4067.0,BID,09:04:05.47288
DOLF20,4067.0,BID,09:04:07.559413
DOLF20,4068.0,ASK,09:04:07.562628
DOLF20,4068.0,ASK,09:04:07.565218
DOLF20,4068.0,ASK,09:04:08.535701
DOLF20,4068.0,ASK,09:04:08.654778
DOLF20,4068.0,ASK,09:04:08.660681
DOLF20,4066.0,BID,09:04:08.660726
DOLF20,4067.0,ASK,09:04:08.661489
DOLF20,4068.0,ASK,09:04:08.661686
DOLF20,4066.0,BID,09:04:08.661731
DOLF20,4067.0,ASK,09:04:08.873400
DOLF20,4066.0,BID,09:04:09.546144
DOLF20,4068.0,ASK,09:04:09.547263
DOLF20,4066.0,BID,09:04:09.547308
DOLF20,4067.0,BID,09:04:09.548246
DOLF20,4068.0,ASK,09:04:10.534672
DOLF20,4066.0,BID,09:04:10.534718
DOLF20,4067.0,ASK,09:04:10.537182
DOLF20,4068.0,ASK,09:04:11.663386
DOLF20,4068.0,ASK,09:04:12.258218
DOLF20,4068.0,ASK,09:04:12.259268
DOLF20,4068.0,ASK,09:04:12.943587
DOLF20,4067.0,ASK,09:04:12.943491
DOLF20,4068.0,ASK,09:04:14.69591
DOLF20,4068.0,ASK,09:04:14.209728
DOLF20,4068.0,ASK,09:04:14.213219
DOLF20,4068.0,ASK,09:04:15.111009
DOLF20,4068.0,ASK,09:04:15.567680
DOLF20,4067.0,BID,09:04:15.680692
DOLF20,4067.0,BID,09:04:15.691878
DOLF20,4068.0,ASK,09:04:16.296886
DOLF20,4068.0,ASK,09:04:16.297942
DOLF20,4068.0,ASK,09:04:17.181784
DOLF20,4068.0,ASK,09:04:17.183546
DOLF20,4066.0,BID,09:04:17.887356
DOLF20,4067.0,ASK,09:04:19.447788
DOLF20,4067.0,ASK,09:04:20.547570
DOLF20,4067.0,ASK,09:04:20.789790
DOLF20,4067.0,ASK,09:04:21.491654
DOLF20,4067.0,ASK,09:04:21.492899
DOLF20,4065.0,BID,09:04:21.492945
DOLF20,4066.0,BID,09:04:22.178306
DOLF20,4066.0,BID,09:04:22.670100
DOLF20,4067.0,ASK,09:04:24.913932
DOLF20,4067.0,ASK,09:04:24.915312
DOLF20,4067.0,ASK,09:04:26.693113
DOLF20,4067.0,ASK,09:04:26.693847
DOLF20,4067.0,ASK,09:04:27.579904
DOLF20,4067.0,ASK,09:04:27.581592
DOLF20,4067.0,ASK,09:04:27.583797
DOLF20,4067.0,ASK,09:04:27.584825
DOLF20,4067.0,ASK,09:04:27.585543
DOLF20,4067.0,ASK,09:04:27.586748
DOLF20,4067.0,ASK,09:04:27.590597
DOLF20,4067.0,ASK,09:04:29.601376
DOLF20,4068.0,ASK,09:04:30.848455
DOLF20,4068.0,ASK,09:04:30.862210
DOLF20,4068.0,ASK,09:04:30.863981
DOLF20,4068.0,ASK,09:04:30.866273
DOLF20,4068.0,ASK,09:04:30.870004
DOLF20,4068.0,ASK,09:04:30.873366
DOLF20,4066.0,BID,09:04:30.873415
DOLF20,4067.0,BID,09:04:30.874548
DOLF20,4068.0,ASK,09:04:33.716677
DOLF20,4068.0,ASK,09:04:33.721679
DOLF20,4068.0,ASK,09:04:33.722784
DOLF20,4068.0,ASK,09:04:33.723701
DOLF20,4068.0,ASK,09:04:33.727795
DOLF20,4066.0,BID,09:04:33.727846
DOLF20,4067.0,BID,09:04:33.728495
DOLF20,4068.0,ASK,09:04:33.732679
DOLF20,4068.0,ASK,09:04:33.732689
DOLF20,4068.0,ASK,09:04:33.847688
DOLF20,4068.0,ASK,09:04:33.854587
DOLF20,4068.0,ASK,09:04:33.959016
DOLF20,4068.0,ASK,09:04:34.237688
DOLF20,4066.0,BID,09:04:34.237733
DOLF20,4068.0,ASK,09:04:34.403932
DOLF20,4067.0,ASK,09:04:34.719076
DOLF20,4066.0,BID,09:04:35.153244
DOLF20,4066.0,BID,09:04:35.767895
DOLF20,4066.0,BID,09:04:35.770703
DOLF20,4067.0,ASK,09:04:37.40084
DOLF20,4067.0,ASK,09:04:37.524799
DOLF20,4066.0,BID,09:04:39.569057
DOLF20,4067.0,BID,09:04:39.573069
DOLF20,4068.0,ASK,09:04:40.547965
DOLF20,4068.0,ASK,09:04:40.549862
DOLF20,4068.0,ASK,09:04:40.551275
DOLF20,4068.0,ASK,09:04:40.552078
DOLF20,4066.0,BID,09:04:40.552124
DOLF20,4067.0,BID,09:04:40.552723
DOLF20,4067.0,ASK,09:04:40.557514
DOLF20,4067.0,BID,09:04:40.558987
DOLF20,4067.0,BID,09:04:40.559848
DOLF20,4068.0,ASK,09:04:40.563566
DOLF20,4067.0,BID,09:04:40.565107
DOLF20,4067.0,BID,09:04:45.285578
DOLF20,4068.0,ASK,09:04:45.288803
DOLF20,4067.0,BID,09:04:45.294644
DOLF20,4067.0,BID,09:04:45.301879
DOLF20,4067.0,BID,09:04:47.135607
DOLF20,4067.0,BID,09:04:47.664592
DOLF20,4067.0,BID,09:04:47.665412
DOLF20,4067.0,BID,09:04:47.666763
DOLF20,4067.0,BID,09:04:47.669923
DOLF20,4067.0,BID,09:04:47.670727
DOLF20,4067.0,BID,09:04:48.910166
DOLF20,4067.0,BID,09:04:50.180586
DOLF20,4067.0,BID,09:04:50.182369
DOLF20,4067.0,BID,09:04:50.183174
DOLF20,4067.0,BID,09:04:50.183977
DOLF20,4067.0,BID,09:04:50.184875
DOLF20,4067.0,BID,09:04:50.186770
DOLF20,4067.0,BID,09:04:50.188122
DOLF20,4069.0,ASK,09:04:50.189466
DOLF20,4067.0,BID,09:04:50.189512
DOLF20,4068.0,BID,09:04:50.192282
DOLF20,4069.0,ASK,09:04:51.760677
DOLF20,4067.0,BID,09:04:51.760723
DOLF20,4068.0,BID,09:04:51.769742
DOLF20,4069.0,ASK,09:04:52.408709
DOLF20,4069.0,ASK,09:04:52.520201
DOLF20,4069.0,ASK,09:04:52.701936
DOLF20,4067.0,BID,09:04:52.701985
DOLF20,4068.0,BID,09:04:53.160923
DOLF20,4069.0,ASK,09:04:55.2452
DOLF20,4069.0,ASK,09:04:55.9636
DOLF20,4069.0,ASK,09:04:56.396674
DOLF20,4069.0,ASK,09:04:57.34749
DOLF20,4069.0,ASK,09:04:57.35816
DOLF20,4069.0,ASK,09:04:57.500751
DOLF20,4069.0,ASK,09:04:57.729990
DOLF20,4069.0,ASK,09:04:57.731743
DOLF20,4069.0,ASK,09:04:57.732849
DOLF20,4069.0,ASK,09:04:57.735837
DOLF20,4069.0,ASK,09:04:57.737865
DOLF20,4069.0,ASK,09:04:58.865691
DOLF20,4069.0,ASK,09:04:58.867164
DOLF20,4069.0,ASK,09:04:59.590244
DOLF20,4069.0,ASK,09:05:00.116681
DOLF20,4069.0,ASK,09:05:00.332561
DOLF20,4069.0,ASK,09:05:00.606803
DOLF20,4068.0,BID,09:05:02.570876
DOLF20,4068.0,BID,09:05:02.571883
DOLF20,4068.0,BID,09:05:05.404821
DOLF20,4068.0,BID,09:05:06.323785
DOLF20,4068.0,BID,09:05:06.325029
DOLF20,4068.0,BID,09:05:06.325745
DOLF20,4068.0,BID,09:05:06.326554
DOLF20,4068.0,BID,09:05:08.541799
DOLF20,4067.0,BID,09:05:10.768902
DOLF20,4068.0,ASK,09:05:14.805912
DOLF20,4068.0,ASK,09:05:14.808636
DOLF20,4068.0,ASK,09:05:14.810617
DOLF20,4068.0,ASK,09:05:14.811531
DOLF20,4068.0,ASK,09:05:16.122478
DOLF20,4068.0,ASK,09:05:16.712190
DOLF20,4068.0,ASK,09:05:16.926717
DOLF20,4068.0,ASK,09:05:17.133547
DOLF20,4068.0,ASK,09:05:17.438259
DOLF20,4067.0,BID,09:05:17.451509
DOLF20,4067.0,BID,09:05:19.858737
DOLF20,4068.0,ASK,09:05:23.99933
DOLF20,4068.0,ASK,09:05:23.614564
DOLF20,4068.0,ASK,09:05:23.622729
DOLF20,4068.0,ASK,09:05:23.739247
DOLF20,4067.0,BID,09:05:25.570572
DOLF20,4069.0,ASK,09:05:25.578328
DOLF20,4069.0,ASK,09:05:28.462202
DOLF20,4069.0,ASK,09:05:28.464066
DOLF20,4069.0,ASK,09:05:29.72481
DOLF20,4069.0,ASK,09:05:29.119689
DOLF20,4067.0,BID,09:05:29.119733
DOLF20,4068.0,ASK,09:05:29.120828
DOLF20,4069.0,ASK,09:05:29.422099
DOLF20,4067.0,BID,09:05:29.422145
DOLF20,4068.0,ASK,09:05:29.717771
DOLF20,4068.0,BID,09:05:29.726157
DOLF20,4067.0,BID,09:05:29.733387
DOLF20,4067.0,BID,09:05:29.742163
DOLF20,4068.0,ASK,09:05:33.591341
DOLF20,4068.0,ASK,09:05:33.592361
DOLF20,4068.0,ASK,09:05:33.953181
DOLF20,4068.0,ASK,09:05:34.240599
DOLF20,4068.0,ASK,09:05:35.27809
DOLF20,4068.0,ASK,09:05:35.150632
DOLF20,4068.0,ASK,09:05:35.151398
DOLF20,4066.0,BID,09:05:35.151443
DOLF20,4067.0,ASK,09:05:35.153669
DOLF20,4068.0,ASK,09:05:35.156006
DOLF20,4066.0,BID,09:05:35.156051
DOLF20,4067.0,BID,09:05:35.156740
DOLF20,4067.0,BID,09:05:37.988429
DOLF20,4068.0,ASK,09:05:38.358296
DOLF20,4067.0,BID,09:05:38.363235
DOLF20,4068.0,ASK,09:05:38.367840
DOLF20,4067.0,BID,09:05:38.373008
DOLF20,4068.0,ASK,09:05:38.379997
DOLF20,4067.0,BID,09:05:38.395111
DOLF20,4068.0,ASK,09:05:38.396867
DOLF20,4068.0,ASK,09:05:38.406400
DOLF20,4068.0,ASK,09:05:38.407917
DOLF20,4068.0,ASK,09:05:43.682471
DOLF20,4066.0,BID,09:05:43.682518
DOLF20,4067.0,BID,09:05:43.686474
DOLF20,4068.0,ASK,09:05:44.335216
DOLF20,4068.0,ASK,09:05:44.336108
DOLF20,4068.0,ASK,09:05:45.540033
DOLF20,4066.0,BID,09:05:45.540084
DOLF20,4067.0,ASK,09:05:45.540653
DOLF20,4068.0,ASK,09:05:45.840415
DOLF20,4066.0,BID,09:05:45.840461
DOLF20,4067.0,BID,09:05:45.841043
DOLF20,4067.0,BID,09:05:47.765969
DOLF20,4067.0,BID,09:05:47.766685
DOLF20,4067.0,BID,09:05:47.889040
DOLF20,4067.0,BID,09:05:48.189195
DOLF20,4067.0,BID,09:05:48.198706
DOLF20,4067.0,BID,09:05:48.677850
DOLF20,4067.0,BID,09:05:48.678841
DOLF20,4069.0,ASK,09:05:48.679825
DOLF20,4067.0,BID,09:05:48.679869
DOLF20,4068.0,ASK,09:05:48.684482
DOLF20,4067.0,BID,09:05:48.690025
DOLF20,4067.0,BID,09:05:50.192897
DOLF20,4068.0,ASK,09:05:51.983227
DOLF20,4068.0,ASK,09:05:51.987551
DOLF20,4068.0,ASK,09:05:52.288534
DOLF20,4068.0,ASK,09:05:52.289408
DOLF20,4068.0,ASK,09:05:52.404913
DOLF20,4068.0,ASK,09:05:52.406276
DOLF20,4066.0,BID,09:05:52.406327
DOLF20,4067.0,ASK,09:05:52.781729
DOLF20,4066.0,BID,09:05:53.703773
DOLF20,4066.0,BID,09:05:53.707564
DOLF20,4068.0,ASK,09:05:53.713338
DOLF20,4066.0,BID,09:05:53.713387
DOLF20,4067.0,BID,09:05:53.713961
DOLF20,4066.0,BID,09:05:53.727988
DOLF20,4068.0,ASK,09:05:53.730160
DOLF20,4066.0,BID,09:05:53.730206
DOLF20,4067.0,BID,09:05:53.731057
DOLF20,4066.0,BID,09:05:53.732835
DOLF20,4066.0,BID,09:05:53.736296
DOLF20,4066.0,BID,09:05:57.856662
DOLF20,4067.0,ASK,09:05:58.849560
DOLF20,4066.0,BID,09:05:59.329464
